"Dataset","Age","lh_bankssts_thickness"
"BGSP","19",2.64364087560138
"BGSP","21",2.43336032792033
"BGSP","23",2.4107044381165
"BGSP","21",2.33371647803655
"BGSP","19",2.29694610904314
"BGSP","21",2.71635813037421
"BGSP","23",2.69764735506045
"BGSP","27",2.55548776602805
"BGSP","19",2.68615661475001
"BGSP","19",2.42449332648903
"BGSP","21",2.60112513645275
"BGSP","23",2.2957970350121
"BGSP","27",2.2368686686118
"BGSP","21",2.42761495776511
"BGSP","21",2.26017574004973
"BGSP","19",2.48966495544148
"BGSP","21",2.51986647106568
"BGSP","19",2.53562791668324
"BGSP","21",2.51954088024863
"BGSP","27",2.14609182015932
"BGSP","19",2.52068995427967
"BGSP","23",2.39117017958875
"BGSP","27",2.0740257470206
"BGSP","19",2.48654332416541
"BGSP","25",2.68385846668792
"BGSP","19",2.43483499276843
"BGSP","27",2.40840629005441
"BGSP","21",2.26247388811182
"BGSP","19",2.87722849472037
"BGSP","23",2.54711865699368
"BGSP","19",2.63362480013904
"BGSP","19",2.40610814199232
"BGSP","19",2.14953904225245
"BGSP","19",2.61491402482528
"BGSP","19",2.4666834748206
"BGSP","19",2.52988254652802
"BGSP","19",2.40725721602337
"BGSP","21",2.36474147687474
"BGSP","25",2.26132481408078
"BGSP","23",2.55893498812118
"BGSP","27",2.52528625040385
"BGSP","19",2.27741185051539
"BGSP","21",2.61146680273215
"BGSP","21",2.41415166020963
"BGSP","29",2.1602062993489
"BGSP","19",2.5072266567242
"BGSP","21",2.71833068761924
"BGSP","19",2.54514609974865
"BGSP","19",2.27626277648435
"BGSP","21",2.48999054625854
"BGSP","19",2.4107044381165
"BGSP","27",2.41644980827172
"BGSP","31",2.11539241213819
"BGSP","19",2.50115569575192
"BGSP","19",2.32107666369507
"BGSP","23",2.23112329845658
"BGSP","21",2.6037488753319
"BGSP","23",2.64856276254261
"BGSP","27",2.03922793527223
"BGSP","21",2.56697850633849
"BGSP","19",2.73014701874674
"BGSP","19",2.32222573772611
"BGSP","21",2.37393406912309
"BGSP","27",2.34750536640908
"BGSP","19",2.52643532443489
"BGSP","21",2.93927849239675
"BGSP","19",2.64281739238739
"BGSP","19",2.61836124691841
"BGSP","25",2.51297202687942
"BGSP","19",2.69682387184646
"BGSP","19",2.51756832300359
"BGSP","19",2.50000662172088
"BGSP","21",2.13262852260385
"BGSP","25",2.40266091989919
"BGSP","19",2.52446276718986
"BGSP","21",2.53792606474533
"BGSP","23",2.32190014690906
"BGSP","21",2.69337664975333
"BGSP","21",2.49311217753462
"BGSP","19",2.30728777532254
"BGSP","19",2.43483499276843
"BGSP","19",2.3819775873404
"BGSP","25",2.63215013529094
"BGSP","21",2.27396462842226
"BGSP","19",2.73589238890196
"BGSP","19",2.33601462609864
"BGSP","23",1.91660260476757
"BGSP","27",2.44287851098573
"BGSP","25",2.30498962726045
"BGSP","19",2.28660444276375
"BGSP","19",2.34061092222282
"BGSP","19",2.4666834748206
"BGSP","21",2.76691738774015
"BGSP","21",2.62787942998382
"BGSP","23",2.21963255814614
"BGSP","21",2.38082851330936
"BGSP","27",2.51986647106568
"BGSP","19",2.59800350517668
"BGSP","21",2.54974239587283
"BGSP","21",2.35292514574724
"BGSP","21",2.27166648036017
"BGSP","21",2.58536369083519
"BGSP","19",2.28660444276375
"BGSP","21",2.70371831603273
"BGSP","21",2.31040940659862
"BGSP","19",2.26592111020495
"BGSP","21",2.30696218450548
"BGSP","19",2.57961832067997
"BGSP","21",2.4784998059481
"BGSP","21",2.40003718102005
"BGSP","21",2.73244516680883
"BGSP","21",2.42449332648903
"BGSP","19",2.22455444508737
"BGSP","19",2.31992758966402
"BGSP","19",2.57617109858684
"BGSP","21",2.6493862457566
"BGSP","21",2.28660444276375
"BGSP","19",2.37820477443021
"BGSP","21",2.57617109858684
"BGSP","25",2.46930721369975
"BGSP","21",2.98983774976269
"BGSP","23",2.46126369548244
"BGSP","19",2.51182295284837
"BGSP","19",2.37245940427499
"BGSP","21",2.61294146758025
"BGSP","21",2.37048684702996
"BGSP","19",2.5934072090525
"BGSP","23",2.51034828800028
"BGSP","25",2.43106217985824
"BGSP","21",2.56780198955248
"BGSP","19",2.4379566240445
"BGSP","19",2.51954088024863
"BGSP","27",2.24064148152199
"BGSP","23",2.66694794703932
"BGSP","19",2.33913625737472
"BGSP","19",2.62098498579756
"BGSP","21",2.45978903063434
"BGSP","23",2.44370199419972
"BGSP","21",2.35439981059534
"BGSP","19",2.59455628308354
"BGSP","21",2.42679147455112
"BGSP","25",2.52216461912777
"BGSP","21",2.63444828335303
"BGSP","19",2.17514426175248
"BGSP","23",2.19550200349421
"BGSP","25",2.4482982903239
"BGSP","19",2.52331369315881
"BGSP","19",2.58733624808022
"BGSP","21",2.22422885427031
"BGSP","29",2.52331369315881
"BGSP","23",2.56550384149039
"BGSP","19",2.65545720672888
"BGSP","25",2.25443036989451
"BGSP","21",2.68073683541185
"BGSP","21",2.15905722531786
"BGSP","19",2.67006957831539
"BGSP","23",2.36786310815082
"BGSP","19",2.3230492209401
"BGSP","21",2.43828221486156
"BGSP","21",2.29464796098105
"BGSP","21",2.27396462842226
"BGSP","19",2.44402758501678
"BGSP","21",2.15988070853185
"BGSP","19",2.40151184586815
"BGSP","21",2.44370199419972
"BGSP","25",1.96716186213351
"BGSP","21",2.20387111252858
"BGSP","19",2.47045628773079
"BGSP","27",2.34603070156098
"BGSP","21",2.51839180621758
"BGSP","29",2.25870107520163
"BGSP","23",2.64593902366347
"BGSP","27",2.30613870129149
"BGSP","21",2.69305105893628
"BGSP","19",2.44287851098573
"BGSP","31",2.26362296214287
"BGSP","19",2.10505074585879
"BGSP","23",2.2176600009011
"BGSP","19",2.34061092222282
"BGSP","19",2.4290896226132
"BGSP","23",2.48391958528626
"BGSP","21",2.35062699768516
"BGSP","19",2.69764735506045
"BGSP","21",2.38887203152666
"BGSP","21",2.41382606939258
"BGSP","21",2.54054980362448
"BGSP","23",2.36901218218186
"BGSP","25",2.28315722067061
"BGSP","21",2.18433685400083
"BGSP","25",2.24408870361512
"BGSP","19",2.59800350517668
"BGSP","21",2.66317513412913
"BGSP","21",2.5448205089316
"BGSP","21",2.67269331719454
"BGSP","21",2.45749088257225
"BGSP","21",2.68418405750498
"BGSP","21",2.17022237481124
"BGSP","21",2.41497514342362
"BGSP","25",2.29776959225713
"BGSP","19",2.15675907725577
"BGSP","19",2.44747480710991
"BGSP","21",2.19894922558735
"BGSP","19",2.31762944160193
"BGSP","21",2.45896554742035
"BGSP","19",2.19665107752526
"BGSP","35",2.34488162752994
"BGSP","21",2.43450940195137
"BGSP","21",2.43253684470634
"BGSP","19",2.41612421745467
"BGSP","23",2.28430629470166
"BGSP","19",2.62640476513572
"BGSP","19",2.21421277880797
"BGSP","19",2.64166831835635
"BGSP","21",2.27856092454644
"BGSP","25",2.49228869432063
"BGSP","19",2.48162143722417
"BGSP","23",2.30843684935358
"BGSP","19",2.42072051357884
"BGSP","21",2.2176600009011
"BGSP","19",2.4394312888926
"BGSP","21",2.44287851098573
"BGSP","19",2.76314457482996
"BGSP","31",2.5160936581555
"BGSP","19",2.659727912036
"BGSP","21",2.45896554742035
"BGSP","19",2.50919921396923
"BGSP","Siemens",2.62443220789069
"BGSP","19",2.4107044381165
"BGSP","19",2.15331185516264
"BGSP","19",2.49655939962775
"BGSP","19",2.43680755001346
"BGSP","21",2.54941680505577
"BGSP","23",2.40840629005441
"BGSP","27",2.36129425478161
"BGSP","23",2.1808896319077
"BGSP","21",2.30384055322941
"BGSP","25",2.32419829497114
"BGSP","25",2.32107666369507
"BGSP","27",2.48309610207227
"BGSP","21",2.25557944392556
"BGSP","19",2.36589055090578
"BGSP","19",2.51034828800028
"BGSP","19",2.67614053928767
"BGSP","21",2.6612025768841
"BGSP","23",2.47587606706895
"BGSP","19",2.30269147919836
"BGSP","19",2.43828221486156
"BGSP","21",2.24868499973929
"BGSP","21",2.47817421513104
"BGSP","21",2.25098314780138
"BGSP","19",2.29694610904314
"BGSP","31",2.31960199884697
"BGSP","21",2.51756832300359
"BGSP","23",2.50000662172088
"BGSP","19",2.43138777067529
"BGSP","31",2.38969551474065
"BGSP","19",2.6037488753319
"BGSP","25",2.59225813502146
"BGSP","19",2.581590877925
"BGSP","25",2.48966495544148
"BGSP","21",2.60342328451484
"BGSP","23",2.27051740632913
"BGSP","19",2.38082851330936
"BGSP","23",2.71143624343298
"BGSP","19",2.38165199652334
"BGSP","21",2.31992758966402
"BGSP","23",2.5359535075003
"BGSP","19",2.49655939962775
"BGSP","19",2.82404549847529
"BGSP","23",2.57584550776978
"BGSP","23",2.48654332416541
"BGSP","29",2.45749088257225
"BGSP","31",2.41497514342362
"BGSP","23",2.29087514807087
"BGSP","19",2.53710258153134
"BGSP","19",2.61294146758025
"BGSP","25",2.50607758269315
"BGSP","19",2.57387295052475
"BGSP","21",2.47817421513104
"BGSP","21",2.50115569575192
"BGSP","21",2.42186958760989
"BGSP","19",2.51412110091046
"BGSP","21",2.32682203385029
"BGSP","19",2.14526833694533
"BGSP","19",2.64511554044948
"BGSP","21",2.43713314083051
"BGSP","19",2.26444644535685
"BGSP","19",2.41842236551675
"BGSP","21",2.24606126086015
"BGSP","19",2.49458684238271
"BGSP","21",2.75050476048848
"BGSP","19",2.59110906099041
"BGSP","23",2.6117923935492
"BGSP","19",2.32912018191237
"BGSP","23",2.46700906563766
"BGSP","23",2.27938440776043
"BGSP","19",2.28200814663957
"BGSP","21",2.51871739703464
"BGSP","19",2.06942945089643
"BGSP","19",2.85621957134453
"BGSP","23",2.29349888695001
"BGSP","19",2.31877851563298
"BGSP","19",2.6221340598286
"BGSP","19",2.31073499741567
"BGSP","19",2.5528640271489
"BGSP","21",2.84965071797532
"BGSP","21",2.5359535075003
"BGSP","19",2.62640476513572
"BGSP","21",2.35752144187142
"BGSP","19",2.25098314780138
"BGSP","19",2.52528625040385
"BGSP","23",2.51264643606236
"BGSP","25",2.18663500206292
"BGSP","21",2.64396646641844
"BGSP","23",2.27134088954312
"BGSP","23",2.30613870129149
"BGSP","21",2.73244516680883
"BGSP","19",2.41727329148571
"BGSP","19",2.21536185283902
"BGSP","19",2.77036460983328
"BGSP","21",2.50000662172088
"BGSP","19",2.74016309420908
"BGSP","23",2.48309610207227
"BGSP","19",2.14641741097638
"BGSP","33",2.31040940659862
"BGSP","19",2.47932328916209
"BGSP","21",2.40495906796128
"BGSP","19",2.34832884962307
"BGSP","21",2.43253684470634
"BGSP","19",2.83471275557175
"BGSP","23",2.6221340598286
"BGSP","19",2.55318961796596
"BGSP","29",2.27051740632913
"BGSP","19",2.28053348179147
"BGSP","23",2.14756648500742
"BGSP","19",2.44255292016868
"BGSP","19",2.40840629005441
"BGSP","21",2.34488162752994
"BGSP","23",2.36786310815082
"BGSP","21",2.68878035362915
"BGSP","21",2.19467852028022
"BGSP","19",2.44944736435494
"BGSP","19",2.15101370710055
"BGSP","21",2.32994366512636
"BGSP","23",2.60949424548712
"BGSP","19",2.51954088024863
"BGSP","21",2.58766183889728
"BGSP","21",2.23489611136677
"BGSP","21",2.37278499509205
"BGSP","23",2.50148128656898
"BGSP","19",2.27363903760521
"BGSP","21",2.47587606706895
"BGSP","21",2.2839807038846
"BGSP","23",2.40266091989919
"BGSP","19",2.58536369083519
"BGSP","21",2.55318961796596
"BGSP","19",2.54284795168656
"BGSP","23",2.31303314547776
"BGSP","19",2.5646803582764
"BGSP","23",2.3819775873404
"BGSP","25",2.46700906563766
"BGSP","31",2.54022421280742
"BGSP","21",2.12343593035549
"BGSP","19",2.45174551241703
"BGSP","23",2.4770251411
"BGSP","19",2.36441588605768
"BGSP","35",2.10160352376566
"BGSP","21",2.37278499509205
"BGSP","19",2.31188407144671
"BGSP","21",2.66350072494619
"BGSP","19",2.45404366047912
"BGSP","21",2.30498962726045
"BGSP","21",2.13952296679011
"BGSP","23",2.7473831292124
"BGSP","19",2.55663684005909
"BGSP","19",2.70486739006377
"BGSP","21",2.48194702804123
"BGSP","21",2.50033221253793
"BGSP","21",2.64511554044948
"BGSP","21",2.31730385078488
"BGSP","23",2.26789366744999
"BGSP","21",2.41530073424068
"BGSP","21",2.63559735738407
"BGSP","19",2.51034828800028
"BGSP","19",2.60112513645275
"BGSP","21",2.30843684935358
"BGSP","19",2.46241276951348
"BGSP","21",2.35210166253326
"BGSP","19",2.62755383916677
"BGSP","19",2.64626461448053
"BGSP","19",2.2957970350121
"BGSP","19",2.2655955193879
"BGSP","23",2.42794054858216
"BGSP","19",2.68648220556707
"BGSP","19",2.41497514342362
"BGSP","21",2.33601462609864
"BGSP","27",2.79564423851625
"BGSP","21",2.4770251411
"BGSP","19",2.37508314315414
"BGSP","21",2.54826773102473
"BGSP","19",2.23144888927363
"BGSP","23",2.41989703036485
"BGSP","21",2.68073683541185
"BGSP","21",2.48654332416541
"BGSP","21",2.53562791668324
"BGSP","19",2.87230660777914
"BGSP","19",2.41727329148571
"BGSP","23",2.29202422210191
"BGSP","19",2.35669795865743
"BGSP","21",2.33486555206759
"BGSP","21",2.55663684005909
"BGSP","23",2.81025661010277
"BGSP","21",2.46241276951348
"BGSP","25",2.42072051357884
"BGSP","23",2.5241371763728
"BGSP","21",2.45666739935826
"BGSP","21",2.69190198490523
"BGSP","19",2.19238037221814
"BGSP","23",2.51412110091046
"BGSP","21",2.55893498812118
"BGSP","23",2.4482982903239
"BGSP","21",2.5528640271489
"BGSP","23",2.70913809537089
"BGSP","25",2.60489794936294
"BGSP","19",2.57699458180083
"BGSP","23",2.6037488753319
"BGSP","23",2.20387111252858
"BGSP","19",2.32682203385029
"BGSP","21",2.41382606939258
"BGSP","25",2.1418211148522
"BGSP","21",2.30466403644339
"BGSP","19",2.62525569110468
"BGSP","25",2.61638868967338
"BGSP","23",2.20239644768048
"BGSP","21",2.13607574469698
"BGSP","21",2.53677699071429
"BGSP","21",2.2096164826838
"BGSP","21",2.4195714395478
"BGSP","21",2.48851588141044
"BGSP","25",2.56550384149039
"BGSP","19",2.28775351679479
"BGSP","19",2.47964887997914
"BGSP","23",2.39199366280274
"BGSP","21",2.67154424316349
"BGSP","19",2.68385846668792
"BGSP","21",2.56895106358352
"BGSP","19",2.49573591641376
"BGSP","21",2.8137038321959
"BGSP","21",2.31303314547776
"BGSP","21",2.12228685632445
"BGSP","23",2.42301866164093
"BGSP","21",2.21076555671484
"BGSP","19",2.45781647338931
"BGSP","21",2.49113962028958
"BGSP","25",2.33224181318845
"BGSP","25",2.51264643606236
"BGSP","33",2.47472699303791
"BGSP","29",2.50919921396923
"BGSP","19",2.54137328683846
"BGSP","21",2.42416773567197
"BGSP","19",2.54367143490055
"BGSP","31",2.54367143490055
"BGSP","27",2.48539425013436
"BGSP","19",2.14297018888324
"BGSP","23",2.28315722067061
"BGSP","21",2.61031772870111
"BGSP","19",2.66432420816017
"BGSP","19",2.57387295052475
"BGSP","21",2.43253684470634
"BGSP","19",2.63362480013904
"BGSP","21",2.44714921629285
"BGSP","21",2.21503626202196
"BGSP","21",2.26099922326372
"BGSP","27",2.35637236784038
"BGSP","21",2.22915074121155
"BGSP","19",2.25328129586347
"BGSP","23",2.53103162055907
"BGSP","19",2.45519273451016
"BGSP","21",2.34175999625386
"BGSP","19",2.49311217753462
"BGSP","25",2.188933150125
"BGSP","21",2.45289458644807
"BGSP","21",2.15528441240767
"BGSP","19",2.49655939962775
"BGSP","21",2.12770663566262
"BGSP","23",2.39921369780606
"BGSP","19",2.49573591641376
"BGSP","27",2.15101370710055
"BGSP","19",2.39002110555771
"BGSP","21",2.4954103255967
"BGSP","21",2.50148128656898
"BGSP","19",2.63017757804591
"BGSP","23",2.33224181318845
"BGSP","23",2.3923192536198
"BGSP","23",2.34832884962307
"BGSP","27",2.33141832997446
"BGSP","21",2.61753776370442
"BGSP","25",2.51149736203132
"BGSP","21",2.12655756163157
"BGSP","19",2.41727329148571
"BGSP","25",2.32797110788133
"BGSP","19",2.55089146990387
"BGSP","27",2.45666739935826
"BGSP","23",2.32107666369507
"BGSP","21",2.58848532211127
"BGSP","35",2.34603070156098
"BGSP","21",2.38887203152666
"BGSP","19",2.26132481408078
"BGSP","21",2.4379566240445
"BGSP","19",2.49196310350357
"BGSP","19",2.35867051590246
"BGSP","19",2.31155848062966
"BGSP","23",2.39888810698901
"BGSP","21",2.50492850866211
"BGSP","19",2.43138777067529
"BGSP","19",2.53218069459011
"BGSP","21",2.3908445887717
"BGSP","23",2.61261587676319
"BGSP","23",2.58651276486624
"BGSP","19",2.39002110555771
"BGSP","21",2.29776959225713
"BGSP","21",2.57617109858684
"BGSP","19",2.56780198955248
"BGSP","31",2.47932328916209
"BGSP","21",2.51412110091046
"BGSP","19",2.30958592338463
"BGSP","21",2.3517760717162
"BGSP","19",2.48769239819645
"BGSP","19",2.13837389275907
"BGSP","21",2.4770251411
"BGSP","21",2.55089146990387
"BGSP","33",2.33946184819177
"BGSP","25",2.44600014226181
"BGSP","19",2.73786494614699
"BGSP","21",2.32107666369507
"BGSP","19",2.45749088257225
"BGSP","25",2.44747480710991
"BGSP","23",2.33831277416073
"BGSP","19",2.65398254188078
"BGSP","19",2.65775535479097
"BGSP","21",2.4770251411
"BGSP","19",2.63707202223217
"BGSP","25",2.19205478140108
"BGSP","23",2.42876403179615
"BGSP","21",2.38509921861648
"BGSP","19",2.53677699071429
"BGSP","19",2.69994550312254
"BGSP","19",2.31992758966402
"BGSP","19",2.61983591176651
"BGSP","25",2.57617109858684
"BGSP","21",2.20387111252858
"BGSP","21",2.5735473597077
"BGSP","21",2.4003627718371
"BGSP","27",2.48277051125522
"BGSP","19",2.25557944392556
"BGSP","21",2.30384055322941
"BGSP","19",2.31762944160193
"BGSP","31",2.35637236784038
"BGSP","21",2.62755383916677
"BGSP","19",2.28857700000878
"BGSP","29",2.25098314780138
"BGSP","19",2.48654332416541
"BGSP","19",2.4003627718371
"BGSP","23",2.48999054625854
"BGSP","29",2.54054980362448
"BGSP","21",2.77496090595746
"BGSP","25",2.17826589302855
"BGSP","21",2.40610814199232
"BGSP","21",2.47045628773079
"BGSP","19",2.49458684238271
"BGSP","23",2.33831277416073
"BGSP","19",2.82519457250634
"BGSP","25",2.29924425710523
"BGSP","19",2.5919325442044
"BGSP","21",2.44370199419972
"BGSP","19",2.66087698606704
"BGSP","23",2.47127977094478
"BGSP","21",2.69879642909149
"BGSP","21",2.21421277880797
"BGSP","21",2.50148128656898
"BGSP","23",2.35669795865743
"BGSP","25",2.41644980827172
"BGSP","25",2.47620165788601
"BGSP","19",2.42646588373406
"BGSP","23",2.26592111020495
"BGSP","23",2.25640292713955
"BGSP","19",2.51379551009341
"BGSP","19",2.30581311047444
"BGSP","25",2.38165199652334
"BGSP","19",2.67351680040853
"BGSP","21",2.41759888230276
"BGSP","23",2.12918130051071
"BGSP","23",2.33486555206759
"BGSP","19",2.53562791668324
"BGSP","23",2.33026925594342
"BGSP","19",2.69682387184646
"BGSP","21",2.56812758036953
"BGSP","19",2.33601462609864
"BGSP","25",2.26329737132581
"BGSP","23",2.46553440078956
"BGSP","23",2.36244332881265
"BGSP","21",2.21618533605301
"BGSP","19",2.34635629237804
"BGSP","19",2.61951032094946
"BGSP","25",2.632475726108
"BGSP","19",2.15331185516264
"BGSP","21",2.00967760128214
"BGSP","19",2.50033221253793
"BGSP","19",2.27626277648435
"BGSP","23",2.2383433334599
"BGSP","29",2.10045444973461
"BGSP","23",2.32994366512636
"BGSP","21",2.51641924897255
"BGSP","21",2.41842236551675
"BGSP","23",2.62870291319781
"BGSP","19",2.2383433334599
"BGSP","21",2.55204054393492
"BGSP","19",2.32994366512636
"BGSP","25",2.49803406447585
"BGSP","27",2.47357791900687
"BGSP","33",2.2096164826838
"BGSP","21",2.52905906331403
"BGSP","21",2.43253684470634
"BGSP","19",2.65660628075992
"BGSP","21",2.50033221253793
"BGSP","23",2.6899294276602
"BGSP","19",2.28660444276375
"BGSP","19",2.81140568413381
"BGSP","25",2.4666834748206
"BGSP","23",2.35439981059534
"BGSP","19",2.62787942998382
"BGSP","19",2.60457235854589
"BGSP","23",2.36703962493683
"BGSP","21",2.45207110323409
"BGSP","21",2.48621773334835
"BGSP","23",2.14526833694533
"BGSP","21",2.63822109626322
"BGSP","19",2.52101554509673
"BGSP","19",2.88182479084455
"BGSP","19",2.6037488753319
"BGSP","21",2.43138777067529
"BGSP","19",2.51264643606236
"BGSP","19",2.74131216824012
"BGSP","19",2.26936833229809
"BGSP","25",2.52873347249698
"BGSP","25",2.44517665904782
"BGSP","21",2.764293648861
"BGSP","19",2.52446276718986
"BGSP","23",2.1300047837247
"BGSP","29",2.29924425710523
"BGSP","21",2.34028533140576
"BGSP","25",2.51182295284837
"BGSP","19",2.51264643606236
"BGSP","19",2.59423069226649
"BGSP","19",2.74853220324344
"BGSP","19",2.53940072959343
"BGSP","27",2.48047236319313
"BGSP","21",2.44517665904782
"BGSP","19",2.55204054393492
"BGSP","21",2.38887203152666
"BGSP","19",2.31533129353985
"BGSP","19",2.4666834748206
"BGSP","25",1.99473963887856
"BGSP","23",2.36014518075056
"BGSP","21",2.69567479781542
"BGSP","23",2.29809518307419
"BGSP","19",2.7761099799885
"BGSP","19",2.5072266567242
"BGSP","19",2.7562501306437
"BGSP","21",2.4954103255967
"BGSP","29",2.40233532908214
"BGSP","23",2.23916681667389
"BGSP","21",2.581590877925
"BGSP","21",2.51149736203132
"BGSP","19",2.46356184354453
"BGSP","23",2.53103162055907
"BGSP","21",2.60572143257693
"BGSP","21",2.3429090702849
"BGSP","21",2.78957327754397
"BGSP","19",2.46011462145139
"BGSP","25",2.41874795633381
"BGSP","21",2.47275443579288
"BGSP","23",2.59915257920772
"BGSP","21",2.42679147455112
"BGSP","23",2.45896554742035
"BGSP","19",2.71176183425003
"BGSP","21",2.00967760128214
"BGSP","23",2.53907513877638
"BGSP","21",2.23259796330468
"BGSP","23",2.27166648036017
"BGSP","25",2.09356000554835
"BGSP","21",2.46323625272747
"BGSP","21",2.38395014458543
"BGSP","27",2.43368591873738
"BGSP","23",2.31877851563298
"BGSP","21",2.44140384613763
"BGSP","23",2.2463868516772
"BGSP","19",2.3621177379956
"BGSP","19",2.63017757804591
"BGSP","19",2.554338691997
"BGSP","19",2.46011462145139
"BGSP","27",2.21536185283902
"BGSP","19",2.6884547628121
"BGSP","29",2.60916865467006
"BGSP","21",2.59455628308354
"BGSP","23",2.31533129353985
"BGSP","19",2.48884147222749
"BGSP","27",2.51412110091046
"BGSP","21",2.45551832532722
"BGSP","29",2.25213222183242
"BGSP","19",2.42564240052007
"BGSP","21",2.28857700000878
"BGSP","19",2.56812758036953
"BGSP","23",2.33601462609864
"BGSP","19",2.10619981988983
"BGSP","19",2.40495906796128
"BGSP","25",2.35292514574724
"BGSP","23",2.33568903528158
"BGSP","19",2.33141832997446
"BGSP","21",2.18203870593874
"BGSP","21",2.66662235622226
"BGSP","19",2.41300258617859
"BGSP","19",2.35554888462639
"BGSP","25",2.27741185051539
"BGSP","25",2.29924425710523
"BGSP","27",2.21995814896319
"BGSP","21",2.37820477443021
"BGSP","25",2.65513161591182
"BGSP","21",2.49803406447585
"BGSP","19",2.46208717869643
"BGSP","23",2.44255292016868
"BGSP","21",2.2176600009011
"BGSP","19",2.44402758501678
"BGSP","27",2.56697850633849
"BGSP","19",2.3245238857882
"BGSP","19",2.30696218450548
"BGSP","19",2.22193070620823
"BGSP","21",2.67466587443957
"BGSP","21",2.42072051357884
"BGSP","19",2.49311217753462
"BGSP","19",2.40003718102005
"BGSP","23",2.51149736203132
"BGSP","21",2.42072051357884
"BGSP","23",2.3141822195088
"BGSP","19",2.41497514342362
"BGSP","21",2.54252236086951
"BGSP","25",2.53710258153134
"BGSP","23",2.40118625505109
"BGSP","19",2.27019181551207
"BGSP","27",2.45551832532722
"BGSP","21",2.32222573772611
"BGSP","23",2.37935384846126
"BGSP","25",2.40463347714423
"BGSP","21",2.37245940427499
"BGSP","19",2.31500570272279
"BGSP","21",2.76002294355388
"DLBS","66.42",2.22078163217718
"DLBS","73.29",2.43483499276843
"DLBS","30.47",2.39544088489587
"DLBS","30.74",2.45749088257225
"DLBS","35.36",2.69222757572229
"DLBS","77.51",2.30039333113627
"DLBS","71.29",2.27134088954312
"DLBS","76.45",2.38887203152666
"DLBS","55.26",2.45436925129617
"DLBS","71.34",2.55056587908682
"DLBS","80.65",2.5359535075003
"DLBS","53.34",2.91744608580691
"DLBS","30.26",2.69912201990855
"DLBS","65.23",2.58191646874206
"DLBS","67.83",2.63592294820113
"DLBS","34.81",2.70946368618795
"DLBS","31.98",2.56008406215222
"DLBS","61.27",2.46471091757557
"DLBS","69.81",2.45436925129617
"DLBS","59.73",2.57387295052475
"DLBS","57.48",2.56697850633849
"DLBS","85.66",2.24293962958407
"DLBS","23.15",2.5057519918761
"DLBS","64.17",2.25295570504641
"DLBS","49.82",2.51297202687942
"DLBS","83.73",2.41037884729944
"DLBS","29.84",2.34405814431595
"DLBS","60.01",2.42186958760989
"DLBS","75.42",2.22422885427031
"DLBS","70.7",2.58388902598709
"DLBS","43.21",2.66924609510141
"DLBS","56.36",2.58421461680415
"DLBS","66.63",2.3230492209401
"DLBS","71.2",2.59685443114563
"DLBS","54.03",2.26247388811182
"DLBS","55.56",2.60457235854589
"DLBS","60.87",2.2463868516772
"DLBS","26.02",2.59882698839067
"DLBS","24.49",2.13607574469698
"DLBS","22.82",2.65660628075992
"DLBS","23.53",2.73359424083987
"DLBS","29.58",2.68188590944289
"DLBS","79.65",2.30236588838131
"DLBS","62.67",2.44172943695469
"DLBS","22.88",2.61638868967338
"DLBS","31.11",2.53218069459011
"DLBS","74.83",2.3635924028437
"DLBS","48.4",2.50607758269315
"DLBS","55.62",2.44402758501678
"DLBS","59.07",2.37623221718518
"DLBS","70.6",2.51067387881733
"DLBS","64.37",2.5646803582764
"DLBS","69.19",2.54744424781074
"DLBS","73.36",2.40725721602337
"DLBS","83.22",2.09815630167253
"DLBS","24.24",2.6508609106047
"DLBS","88.07",2.27741185051539
"DLBS","72.96",2.25295570504641
"DLBS","30.5",2.54054980362448
"DLBS","61.53",2.2096164826838
"DLBS","33.13",2.62558128192173
"DLBS","54.68",2.83126553347861
"DLBS","82.93",2.21963255814614
"DLBS","33.45",2.32190014690906
"DLBS","22.5",2.59308161823545
"DLBS","36.03",2.31385662869175
"DLBS","54.85",2.40610814199232
"DLBS","61.69",2.60572143257693
"DLBS","20.74",2.68615661475001
"DLBS","83.87",2.48851588141044
"DLBS","67.74",2.61261587676319
"DLBS","35.33",2.45092202920304
"DLBS","83.33",1.95649460503706
"DLBS","70.68",2.29464796098105
"DLBS","49.92",2.56895106358352
"DLBS","54.05",2.51756832300359
"DLBS","86.41",2.11276867325904
"DLBS","68.71",2.659727912036
"DLBS","38.45",2.65200998463575
"DLBS","86.45",2.44058036292365
"DLBS","47.65",2.23916681667389
"DLBS","86.86",2.39314273683378
"DLBS","20.7",2.79564423851625
"DLBS","70.68",2.48391958528626
"DLBS","74.11",2.20157296446649
"DLBS","83.09",2.44058036292365
"DLBS","20.89",2.47127977094478
"DLBS","81.57",2.40151184586815
"DLBS","68.45",2.35899610671952
"DLBS","32.05",2.77725905401954
"DLBS","31.58",2.5160936581555
"DLBS","31.77",2.41530073424068
"DLBS","70.49",2.51034828800028
"DLBS","78.87",2.39461740168188
"DLBS","81.2",2.05908778461703
"DLBS","67.05",2.22307978023927
"DLBS","32.91",2.67614053928767
"DLBS","30.69",2.58273995195605
"DLBS","77.79",2.60259980130085
"DLBS","23.02",2.72407605777446
"DLBS","82.07",2.3635924028437
"DLBS","25.7",2.22078163217718
"DLBS","45.85",2.20846740865275
"DLBS","42.63",2.53020813734508
"DLBS","89.11",2.28200814663957
