"Dataset","caudalanteriorcingulate.SurfArea","zscore"
"BGSP",647,-0.0190462071821348
"BGSP",674,0.179715172052399
"BGSP",615,-0.254615249237879
"BGSP",548,-0.747837931042094
"BGSP",568,-0.600607279757254
"BGSP",954,2.24094429004016
"BGSP",766,0.856976167962664
"BGSP",563,-0.637414942578464
"BGSP",699,0.36375348615845
"BGSP",519,-0.961322375405112
"BGSP",655,0.0398460533318012
"BGSP",882,1.71091394541474
"BGSP",782,0.974760688990536
"BGSP",795,1.07046061232568
"BGSP",745,0.702383984113582
"BGSP",540,-0.80673019155603
"BGSP",622,-0.203084521288185
"BGSP",798,1.09254521001841
"BGSP",445,-1.50607578515902
"BGSP",563,-0.637414942578464
"BGSP",841,1.40909111028081
"BGSP",516,-0.983406973097838
"BGSP",605,-0.328230574880299
"BGSP",406,-1.79317555516446
"BGSP",781,0.967399156426294
"BGSP",614,-0.261976781802121
"BGSP",545,-0.76992252873482
"BGSP",642,-0.0558538700033449
"BGSP",642,-0.0558538700033449
"BGSP",829,1.32075271950991
"BGSP",548,-0.747837931042094
"BGSP",427,-1.63858337131538
"BGSP",797,1.08518367745417
"BGSP",458,-1.41037586182387
"BGSP",671,0.157630574359673
"BGSP",617,-0.239892184109395
"BGSP",624,-0.188361456159701
"BGSP",502,-1.08646842899723
"BGSP",716,0.488899539750564
"BGSP",718,0.503622604879048
"BGSP",671,0.157630574359673
"BGSP",612,-0.276699846930605
"BGSP",596,-0.394484367958477
"BGSP",591,-0.431292030779687
"BGSP",918,1.97592911772745
"BGSP",598,-0.379761302829993
"BGSP",646,-0.0264077397463768
"BGSP",608,-0.306145977187573
"BGSP",632,-0.129469195645765
"BGSP",367,-2.0802753251699
"BGSP",1043,2.8961206882577
"BGSP",648,-0.0116846746178928
"BGSP",700,0.371115018722692
"BGSP",486,-1.2042529500251
"BGSP",782,0.974760688990536
"BGSP",778,0.945314558733568
"BGSP",551,-0.725753333349368
"BGSP",964,2.31455961568258
"BGSP",600,-0.365038237701509
"BGSP",721,0.525707202571774
"BGSP",665,0.113461378974221
"BGSP",529,-0.887707049762692
"BGSP",438,-1.55760651310871
"BGSP",559,-0.666861072835432
"BGSP",444,-1.51343731772326
"BGSP",645,-0.0337692723106189
"BGSP",672,0.164992106923915
"BGSP",563,-0.637414942578464
"BGSP",724,0.5477918002645
"BGSP",597,-0.387122835394235
"BGSP",669,0.142907509231189
"BGSP",523,-0.931876245148144
"BGSP",736,0.636130191035404
"BGSP",816,1.22505279617476
"BGSP",598,-0.379761302829993
"BGSP",559,-0.666861072835432
"BGSP",665,0.113461378974221
"BGSP",564,-0.630053410014222
"BGSP",892,1.78452927105716
"BGSP",534,-0.850899386941482
"BGSP",609,-0.298784444623331
"BGSP",955,2.2483058226044
"BGSP",568,-0.600607279757254
"BGSP",775,0.923229961040842
"BGSP",881,1.7035524128505
"BGSP",697,0.349030421029966
"BGSP",491,-1.16744528720389
"BGSP",648,-0.0116846746178928
"BGSP",671,0.157630574359673
"BGSP",750,0.739191646934792
"BGSP",463,-1.37356819900266
"BGSP",444,-1.51343731772326
"BGSP",623,-0.195722988723943
"BGSP",691,0.304861225644514
"BGSP",617,-0.239892184109395
"BGSP",891,1.77716773849292
"BGSP",575,-0.549076551807559
"BGSP",577,-0.534353486679075
"BGSP",571,-0.578522682064528
"BGSP",684,0.25333049769482
"BGSP",797,1.08518367745417
"BGSP",568,-0.600607279757254
"BGSP",680,0.223884367437851
"BGSP",472,-1.30731440592449
"BGSP",879,1.68882934772201
"BGSP",813,1.20296819848204
"BGSP",613,-0.269338314366363
"BGSP",739,0.65821478872813
"BGSP",527,-0.902430114891176
"BGSP",809,1.17352206822507
"BGSP",683,0.245968965130577
"BGSP",558,-0.674222605399674
"BGSP",609,-0.298784444623331
"BGSP",542,-0.792007126427546
"BGSP",739,0.65821478872813
"BGSP",603,-0.342953640008783
"BGSP",438,-1.55760651310871
"BGSP",514,-0.998130038226322
"BGSP",364,-2.10235992286262
"BGSP",777,0.937953026169326
"BGSP",876,1.66674475002929
"BGSP",562,-0.644776475142706
"BGSP",535,-0.84353785437724
"BGSP",658,0.0619306510245273
"BGSP",541,-0.799368658991788
"BGSP",598,-0.379761302829993
"BGSP",400,-1.83734475054991
"BGSP",886,1.74036007567171
"BGSP",529,-0.887707049762692
"BGSP",802,1.12199134027538
"BGSP",512,-1.01285310335481
"BGSP",506,-1.05702229874026
"BGSP",706,0.415284214108144
"BGSP",607,-0.313507509751815
"BGSP",602,-0.350315172573025
"BGSP",516,-0.983406973097838
"BGSP",510,-1.02757616848329
"BGSP",771,0.893783830783874
"BGSP",616,-0.247253716673637
"BGSP",752,0.753914712063276
"BGSP",956,2.25566735516865
"BGSP",589,-0.446015095908171
"BGSP",1084,3.19794352339162
"BGSP",703,0.393199616415418
"BGSP",724,0.5477918002645
"BGSP",512,-1.01285310335481
"BGSP",539,-0.814091724120272
"BGSP",555,-0.6963072030924
"BGSP",437,-1.56496804567296
"BGSP",683,0.245968965130577
"BGSP",766,0.856976167962664
"BGSP",670,0.150269041795431
"BGSP",506,-1.05702229874026
"BGSP",639,-0.0779384676960709
"BGSP",709,0.43736881180087
"BGSP",660,0.0766537161530113
"BGSP",569,-0.593245747193011
"BGSP",685,0.260692030259062
"BGSP",470,-1.32203747105297
"BGSP",553,-0.711030268220884
"BGSP",677,0.201799769745125
"BGSP",528,-0.895068582326934
"BGSP",543,-0.784645593863304
"BGSP",636,-0.100023065388797
"BGSP",974,2.388174941325
"BGSP",673,0.172353639488157
"BGSP",623,-0.195722988723943
"BGSP",524,-0.924514712583902
"BGSP",604,-0.335592107444541
"BGSP",387,-1.93304467388506
"BGSP",545,-0.76992252873482
"BGSP",705,0.407922681543902
"BGSP",493,-1.1527222220754
"BGSP",887,1.74772160823595
"BGSP",597,-0.387122835394235
"BGSP",498,-1.11591455925419
"BGSP",612,-0.276699846930605
"BGSP",641,-0.0632154025675869
"BGSP",702,0.385838083851176
"BGSP",608,-0.306145977187573
"BGSP",758,0.798083907448728
"BGSP",838,1.38700651258809
"BGSP",703,0.393199616415418
"BGSP",592,-0.423930498215445
"BGSP",732,0.606684060778436
"BGSP",684,0.25333049769482
"BGSP",512,-1.01285310335481
"BGSP",653,0.0251229882033172
"BGSP",564,-0.630053410014222
"BGSP",691,0.304861225644514
"BGSP",726,0.562514865392984
"BGSP",618,-0.232530651545153
"BGSP",605,-0.328230574880299
"BGSP",723,0.540430267700258
"BGSP",623,-0.195722988723943
"BGSP",804,1.13671440540386
"BGSP",695,0.334307355901482
"BGSP",541,-0.799368658991788
"BGSP",593,-0.416568965651203
"BGSP",591,-0.431292030779687
"BGSP",643,-0.0484923374391029
"BGSP",559,-0.666861072835432
"BGSP",503,-1.07910689643298
"BGSP",822,1.26922199156022
"BGSP",921,1.99801371542018
"BGSP",653,0.0251229882033172
"BGSP",527,-0.902430114891176
"BGSP",981,2.4397056692747
"BGSP",662,0.0913767812814953
"BGSP",763,0.834891570269938
"BGSP",624,-0.188361456159701
"BGSP",604,-0.335592107444541
"BGSP",688,0.282776627951788
"BGSP",575,-0.549076551807559
"BGSP",818,1.23977586130325
"BGSP",502,-1.08646842899723
"BGSP",661,0.0840152487172533
"BGSP",656,0.0472075858960432
"BGSP",630,-0.144192260774249
"BGSP",612,-0.276699846930605
"BGSP",664,0.106099846409979
"BGSP",824,1.2839450566887
"BGSP",696,0.341668888465724
"BGSP",475,-1.28522980823176
"BGSP",498,-1.11591455925419
"BGSP",515,-0.99076850566208
"BGSP",792,1.04837601463296
"BGSP",606,-0.320869042316057
"BGSP",787,1.01156835181175
"BGSP",508,-1.04229923361177
"BGSP",603,-0.342953640008783
"BGSP",999,2.57221325543105
"BGSP",691,0.304861225644514
"BGSP",735,0.628768658471162
"BGSP",572,-0.571161149500286
"BGSP",529,-0.887707049762692
"BGSP",556,-0.688945670528158
"BGSP",561,-0.652138007706948
"BGSP",574,-0.556438084371802
"BGSP",549,-0.740476398477852
"BGSP",870,1.62257555464383
"BGSP",575,-0.549076551807559
"BGSP",574,-0.556438084371802
"BGSP",759,0.80544544001297
"BGSP",848,1.46062183823051
"BGSP",566,-0.615330344885738
"BGSP",616,-0.247253716673637
"BGSP",721,0.525707202571774
"BGSP",405,-1.8005370877287
"BGSP",1187,3.95618137750855
"BGSP",918,1.97592911772745
"BGSP",438,-1.55760651310871
"BGSP",771,0.893783830783874
"BGSP",594,-0.409207433086961
"BGSP",599,-0.372399770265751
"BGSP",720,0.518345670007532
"BGSP",546,-0.762560996170578
"BGSP",724,0.5477918002645
"BGSP",677,0.201799769745125
"BGSP",596,-0.394484367958477
"BGSP",623,-0.195722988723943
"BGSP",537,-0.828814789248756
"BGSP",595,-0.401845900522719
"BGSP",492,-1.16008375463965
"BGSP",740,0.665576321292372
"BGSP",675,0.187076704616641
"BGSP",494,-1.14536068951116
"BGSP",413,-1.74164482721476
"BGSP",777,0.937953026169326
"BGSP",662,0.0913767812814953
"BGSP",647,-0.0190462071821348
"BGSP",663,0.0987383138457373
"BGSP",679,0.216522834873609
"BGSP",882,1.71091394541474
"BGSP",525,-0.91715318001966
"BGSP",443,-1.5207988502875
"BGSP",790,1.03365294950447
"BGSP",564,-0.630053410014222
"BGSP",810,1.18088360078931
"BGSP",619,-0.225169118980911
"BGSP",785,0.996845286683262
"BGSP",779,0.95267609129781
"BGSP",652,0.0177614556390752
"BGSP",649,-0.00432314205365081
"BGSP",706,0.415284214108144
"BGSP",503,-1.07910689643298
"BGSP",545,-0.76992252873482
"BGSP",861,1.55632176156566
"BGSP",597,-0.387122835394235
"BGSP",642,-0.0558538700033449
"BGSP",859,1.54159869643717
"BGSP",666,0.120822911538463
"BGSP",487,-1.19689141746086
"BGSP",786,1.0042068192475
"BGSP",438,-1.55760651310871
"BGSP",549,-0.740476398477852
"BGSP",713,0.466814942057838
"BGSP",684,0.25333049769482
"BGSP",658,0.0619306510245273
"BGSP",470,-1.32203747105297
"BGSP",456,-1.42509892695236
"BGSP",507,-1.04966076617602
"BGSP",732,0.606684060778436
"BGSP",670,0.150269041795431
"BGSP",580,-0.512268888986349
"BGSP",506,-1.05702229874026
"BGSP",633,-0.122107663081523
"BGSP",746,0.709745516677824
"BGSP",638,-0.0853000002603129
"BGSP",666,0.120822911538463
"BGSP",497,-1.12327609181844
"BGSP",504,-1.07174536386874
"BGSP",545,-0.76992252873482
"BGSP",583,-0.490184291293623
"BGSP",754,0.76863777719176
"BGSP",658,0.0619306510245273
"BGSP",532,-0.865622452069966
"BGSP",556,-0.688945670528158
"BGSP",728,0.577237930521468
"BGSP",721,0.525707202571774
"BGSP",744,0.69502245154934
"BGSP",709,0.43736881180087
"BGSP",720,0.518345670007532
"BGSP",672,0.164992106923915
"BGSP",617,-0.239892184109395
"BGSP",864,1.57840635925838
"BGSP",633,-0.122107663081523
"BGSP",635,-0.107384597953039
"BGSP",894,1.79925233618564
"BGSP",594,-0.409207433086961
"BGSP",576,-0.541715019243317
"BGSP",617,-0.239892184109395
"BGSP",591,-0.431292030779687
"BGSP",834,1.35756038233112
"BGSP",687,0.275415095387546
"BGSP",643,-0.0484923374391029
"BGSP",625,-0.180999923595459
"BGSP",694,0.32694582333724
"BGSP",652,0.0177614556390752
"BGSP",697,0.349030421029966
"BGSP",709,0.43736881180087
"BGSP",683,0.245968965130577
"BGSP",600,-0.365038237701509
"BGSP",653,0.0251229882033172
"BGSP",591,-0.431292030779687
"BGSP",815,1.21769126361052
"BGSP",736,0.636130191035404
"BGSP",846,1.44589877310202
"BGSP",652,0.0177614556390752
"BGSP",659,0.0692921835887693
"BGSP",775,0.923229961040842
"BGSP",552,-0.718391800785126
"BGSP",568,-0.600607279757254
"BGSP",789,1.02629141694023
"BGSP",664,0.106099846409979
"BGSP",505,-1.0643838313045
"BGSP",941,2.14524436670502
"BGSP",914,1.94648298747048
"BGSP",514,-0.998130038226322
"BGSP",776,0.930591493605084
"BGSP",543,-0.784645593863304
"BGSP",776,0.930591493605084
"BGSP",540,-0.80673019155603
"BGSP",509,-1.03493770104753
"BGSP",552,-0.718391800785126
"BGSP",846,1.44589877310202
"BGSP",698,0.356391953594208
"BGSP",822,1.26922199156022
"BGSP",700,0.371115018722692
"BGSP",872,1.63729861977232
"BGSP",437,-1.56496804567296
"BGSP",780,0.960037623862052
"BGSP",667,0.128184444102705
"BGSP",708,0.430007279236628
"BGSP",688,0.282776627951788
"BGSP",824,1.2839450566887
"BGSP",534,-0.850899386941482
"BGSP",632,-0.129469195645765
"BGSP",768,0.871699233091148
"BGSP",627,-0.166276858466975
"BGSP",600,-0.365038237701509
"BGSP",685,0.260692030259062
"BGSP",852,1.49006796848748
"BGSP",728,0.577237930521468
"BGSP",710,0.444730344365112
"BGSP",670,0.150269041795431
"BGSP",773,0.908506895912358
"BGSP",685,0.260692030259062
"BGSP",401,-1.82998321798567
"BGSP",605,-0.328230574880299
"BGSP",414,-1.73428329465052
"BGSP",522,-0.939237777712386
"BGSP",471,-1.31467593848873
"BGSP",496,-1.13063762438268
"BGSP",485,-1.21161448258934
"BGSP",719,0.51098413744329
"BGSP",713,0.466814942057838
"BGSP",709,0.43736881180087
"BGSP",694,0.32694582333724
"BGSP",660,0.0766537161530113
"BGSP",819,1.24713739386749
"BGSP",586,-0.468099693600897
"BGSP",597,-0.387122835394235
"BGSP",727,0.569876397957226
"BGSP",531,-0.872983984634208
"BGSP",561,-0.652138007706948
"BGSP",632,-0.129469195645765
"BGSP",627,-0.166276858466975
"BGSP",729,0.58459946308571
"BGSP",624,-0.188361456159701
"BGSP",767,0.864337700526906
"BGSP",792,1.04837601463296
"BGSP",589,-0.446015095908171
"BGSP",588,-0.453376628472413
"BGSP",687,0.275415095387546
"BGSP",684,0.25333049769482
"BGSP",453,-1.44718352464508
"BGSP",640,-0.0705769351318289
"BGSP",799,1.09990674258265
"BGSP",923,2.01273678054866
"BGSP",594,-0.409207433086961
"BGSP",594,-0.409207433086961
"BGSP",691,0.304861225644514
"BGSP",579,-0.519630421550591
"BGSP",742,0.680299386420856
"BGSP",460,-1.39565279669539
"BGSP",795,1.07046061232568
"BGSP",771,0.893783830783874
"BGSP",437,-1.56496804567296
"BGSP",483,-1.22633754771782
"BGSP",809,1.17352206822507
"BGSP",516,-0.983406973097838
"BGSP",517,-0.976045440533596
"BGSP",545,-0.76992252873482
"BGSP",799,1.09990674258265
"BGSP",539,-0.814091724120272
"BGSP",728,0.577237930521468
"BGSP",1031,2.8077822974868
"BGSP",667,0.128184444102705
"BGSP",620,-0.217807586416669
"BGSP",768,0.871699233091148
"BGSP",442,-1.52816038285175
"BGSP",652,0.0177614556390752
"BGSP",494,-1.14536068951116
"BGSP",477,-1.27050674310328
"BGSP",598,-0.379761302829993
"BGSP",382,-1.96985233670627
"BGSP",569,-0.593245747193011
"BGSP",472,-1.30731440592449
"BGSP",571,-0.578522682064528
"BGSP",732,0.606684060778436
"BGSP",876,1.66674475002929
"BGSP",1115,3.42615103288313
"BGSP",537,-0.828814789248756
"BGSP",542,-0.792007126427546
"BGSP",754,0.76863777719176
"BGSP",512,-1.01285310335481
"BGSP",517,-0.976045440533596
"BGSP",534,-0.850899386941482
"BGSP",532,-0.865622452069966
"BGSP",696,0.341668888465724
"BGSP",621,-0.210446053852427
"BGSP",669,0.142907509231189
"BGSP",654,0.0324845207675592
"BGSP",582,-0.497545823857865
"BGSP",724,0.5477918002645
"BGSP",477,-1.27050674310328
"BGSP",494,-1.14536068951116
"BGSP",454,-1.43982199208084
"BGSP",679,0.216522834873609
"BGSP",444,-1.51343731772326
"BGSP",631,-0.136830728210007
"BGSP",515,-0.99076850566208
"BGSP",552,-0.718391800785126
"BGSP",640,-0.0705769351318289
"BGSP",534,-0.850899386941482
"BGSP",452,-1.45454505720933
"BGSP",646,-0.0264077397463768
"BGSP",809,1.17352206822507
"BGSP",1289,4.70705769906123
"BGSP",562,-0.644776475142706
"BGSP",516,-0.983406973097838
"BGSP",540,-0.80673019155603
"BGSP",529,-0.887707049762692
"BGSP",532,-0.865622452069966
"BGSP",641,-0.0632154025675869
"BGSP",1027,2.77833616722983
"BGSP",520,-0.95396084284087
"BGSP",541,-0.799368658991788
"BGSP",593,-0.416568965651203
"BGSP",671,0.157630574359673
"BGSP",420,-1.69011409926507
"BGSP",715,0.481538007186322
"BGSP",712,0.459453409493596
"BGSP",393,-1.88887547849961
"BGSP",914,1.94648298747048
"BGSP",580,-0.512268888986349
"BGSP",510,-1.02757616848329
"BGSP",818,1.23977586130325
"BGSP",739,0.65821478872813
"BGSP",572,-0.571161149500286
"BGSP",643,-0.0484923374391029
"BGSP",1093,3.2641973164698
"BGSP",576,-0.541715019243317
"BGSP",512,-1.01285310335481
"BGSP",553,-0.711030268220884
"BGSP",610,-0.291422912059089
"BGSP",503,-1.07910689643298
"BGSP",575,-0.549076551807559
"BGSP",666,0.120822911538463
"BGSP",611,-0.284061379494847
"BGSP",549,-0.740476398477852
"BGSP",581,-0.504907356422107
"BGSP",572,-0.571161149500286
"BGSP",667,0.128184444102705
"BGSP",503,-1.07910689643298
"BGSP",623,-0.195722988723943
"BGSP",560,-0.65949954027119
"BGSP",583,-0.490184291293623
"BGSP",638,-0.0853000002603129
"BGSP",839,1.39436804515233
"BGSP",787,1.01156835181175
"BGSP",642,-0.0558538700033449
"BGSP",815,1.21769126361052
"BGSP",615,-0.254615249237879
"BGSP",472,-1.30731440592449
"BGSP",991,2.51332099491712
"BGSP",634,-0.114746130517281
"BGSP",919,1.98329065029169
"BGSP",559,-0.666861072835432
"BGSP",594,-0.409207433086961
"BGSP",589,-0.446015095908171
"BGSP",738,0.650853256163888
"BGSP",627,-0.166276858466975
"BGSP",817,1.23241432873901
"BGSP",636,-0.100023065388797
"BGSP",1070,3.09488206749224
"BGSP",648,-0.0116846746178928
"BGSP",479,-1.25578367797479
"BGSP",635,-0.107384597953039
"BGSP",727,0.569876397957226
"BGSP",698,0.356391953594208
"BGSP",697,0.349030421029966
"BGSP",873,1.64466015233656
"BGSP",531,-0.872983984634208
"BGSP",663,0.0987383138457373
"BGSP",645,-0.0337692723106189
"BGSP",536,-0.836176321812998
"BGSP",879,1.68882934772201
"BGSP",544,-0.777284061299062
"BGSP",627,-0.166276858466975
"BGSP",568,-0.600607279757254
"BGSP",772,0.901145363348116
"BGSP",648,-0.0116846746178928
"BGSP",569,-0.593245747193011
"BGSP",659,0.0692921835887693
"BGSP",738,0.650853256163888
"BGSP",495,-1.13799915694692
"BGSP",668,0.135545976666947
"BGSP",601,-0.357676705137267
"BGSP",811,1.18824513335355
"BGSP",657,0.0545691184602853
"BGSP",885,1.73299854310746
"BGSP",710,0.444730344365112
"BGSP",551,-0.725753333349368
"BGSP",626,-0.173638391031217
"BGSP",444,-1.51343731772326
"BGSP",726,0.562514865392984
"BGSP",721,0.525707202571774
"BGSP",574,-0.556438084371802
"BGSP",513,-1.00549157079056
"BGSP",459,-1.40301432925963
"BGSP",479,-1.25578367797479
"BGSP",467,-1.3441220687457
"BGSP",580,-0.512268888986349
"BGSP",1155,3.72061233545281
"BGSP",582,-0.497545823857865
"BGSP",645,-0.0337692723106189
"BGSP",1016,2.69735930902317
"BGSP",811,1.18824513335355
"BGSP",581,-0.504907356422107
"BGSP",712,0.459453409493596
"BGSP",765,0.849614635398422
"BGSP",613,-0.269338314366363
"BGSP",512,-1.01285310335481
"BGSP",581,-0.504907356422107
"BGSP",616,-0.247253716673637
"BGSP",749,0.73183011437055
"BGSP",642,-0.0558538700033449
"BGSP",548,-0.747837931042094
"BGSP",495,-1.13799915694692
"BGSP",673,0.172353639488157
"BGSP",757,0.790722374884486
"BGSP",418,-1.70483716439355
"BGSP",501,-1.09382996156147
"BGSP",566,-0.615330344885738
"BGSP",651,0.0103999230748332
"BGSP",901,1.85078306413534
"BGSP",637,-0.0926615328245549
"BGSP",585,-0.475461226165139
"BGSP",562,-0.644776475142706
"BGSP",781,0.967399156426294
"BGSP",504,-1.07174536386874
"BGSP",791,1.04101448206871
"BGSP",725,0.555153332828742
"BGSP",681,0.231245900002093
"BGSP",873,1.64466015233656
"BGSP",505,-1.0643838313045
"BGSP",745,0.702383984113582
"BGSP",509,-1.03493770104753
"BGSP",642,-0.0558538700033449
"BGSP",560,-0.65949954027119
"BGSP",649,-0.00432314205365081
"BGSP",707,0.422645746672386
"BGSP",627,-0.166276858466975
"BGSP",436,-1.5723295782372
"BGSP",572,-0.571161149500286
"BGSP",588,-0.453376628472413
"BGSP",499,-1.10855302668995
"BGSP",624,-0.188361456159701
"BGSP",653,0.0251229882033172
"BGSP",791,1.04101448206871
"BGSP",689,0.29013816051603
"BGSP",853,1.49742950105172
"BGSP",708,0.430007279236628
"BGSP",658,0.0619306510245273
"BGSP",602,-0.350315172573025
"BGSP",792,1.04837601463296
"BGSP",732,0.606684060778436
"BGSP",573,-0.563799616936044
"BGSP",875,1.65938321746504
"BGSP",600,-0.365038237701509
"BGSP",623,-0.195722988723943
"BGSP",486,-1.2042529500251
"BGSP",661,0.0840152487172533
"BGSP",744,0.69502245154934
"BGSP",770,0.886422298219632
"BGSP",668,0.135545976666947
"BGSP",477,-1.27050674310328
"BGSP",573,-0.563799616936044
"BGSP",656,0.0472075858960432
"BGSP",873,1.64466015233656
"BGSP",810,1.18088360078931
"BGSP",765,0.849614635398422
"BGSP",693,0.319584290772998
"BGSP",575,-0.549076551807559
"BGSP",581,-0.504907356422107
"BGSP",531,-0.872983984634208
"BGSP",805,1.1440759379681
"BGSP",689,0.29013816051603
"BGSP",645,-0.0337692723106189
"BGSP",522,-0.939237777712386
"BGSP",504,-1.07174536386874
"BGSP",644,-0.0411308048748609
"BGSP",776,0.930591493605084
"BGSP",787,1.01156835181175
"BGSP",676,0.194438237180883
"BGSP",579,-0.519630421550591
"BGSP",526,-0.909791647455418
"BGSP",483,-1.22633754771782
"BGSP",520,-0.95396084284087
"BGSP",610,-0.291422912059089
"BGSP",565,-0.62269187744998
"BGSP",697,0.349030421029966
"BGSP",732,0.606684060778436
"BGSP",648,-0.0116846746178928
"BGSP",746,0.709745516677824
"BGSP",691,0.304861225644514
"BGSP",623,-0.195722988723943
"BGSP",841,1.40909111028081
"BGSP",575,-0.549076551807559
"BGSP",697,0.349030421029966
"BGSP",659,0.0692921835887693
"BGSP",602,-0.350315172573025
"BGSP",515,-0.99076850566208
"BGSP",743,0.687660918985098
"BGSP",668,0.135545976666947
"BGSP",573,-0.563799616936044
"BGSP",721,0.525707202571774
"BGSP",794,1.06309907976144
"BGSP",625,-0.180999923595459
"BGSP",597,-0.387122835394235
"BGSP",792,1.04837601463296
"BGSP",749,0.73183011437055
"BGSP",606,-0.320869042316057
"BGSP",593,-0.416568965651203
"BGSP",489,-1.18216835233237
"BGSP",605,-0.328230574880299
"BGSP",521,-0.946599310276628
"BGSP",531,-0.872983984634208
"BGSP",495,-1.13799915694692
"BGSP",669,0.142907509231189
"BGSP",642,-0.0558538700033449
"BGSP",613,-0.269338314366363
"BGSP",551,-0.725753333349368
"BGSP",584,-0.482822758729381
"BGSP",370,-2.05819072747717
"BGSP",728,0.577237930521468
"BGSP",506,-1.05702229874026
"BGSP",515,-0.99076850566208
"BGSP",535,-0.84353785437724
"BGSP",446,-1.49871425259478
"BGSP",832,1.34283731720264
"BGSP",696,0.341668888465724
"BGSP",634,-0.114746130517281
"BGSP",433,-1.59441417592992
"BGSP",582,-0.497545823857865
"BGSP",478,-1.26314521053903
"BGSP",586,-0.468099693600897
"BGSP",795,1.07046061232568
"BGSP",465,-1.35884513387418
"BGSP",521,-0.946599310276628
"BGSP",497,-1.12327609181844
"BGSP",741,0.672937853856614
"BGSP",569,-0.593245747193011
"BGSP",622,-0.203084521288185
"BGSP",539,-0.814091724120272
"BGSP",417,-1.7121986969578
"BGSP",500,-1.10119149412571
"BGSP",596,-0.394484367958477
"BGSP",509,-1.03493770104753
"BGSP",667,0.128184444102705
"BGSP",569,-0.593245747193011
"BGSP",556,-0.688945670528158
"BGSP",560,-0.65949954027119
"BGSP",491,-1.16744528720389
"BGSP",743,0.687660918985098
"BGSP",673,0.172353639488157
"BGSP",700,0.371115018722692
"BGSP",502,-1.08646842899723
"BGSP",586,-0.468099693600897
"BGSP",654,0.0324845207675592
"BGSP",530,-0.88034551719845
"BGSP",633,-0.122107663081523
"BGSP",760,0.812806972577212
"BGSP",516,-0.983406973097838
"BGSP",697,0.349030421029966
"BGSP",650,0.00303839051059119
"BGSP",567,-0.607968812321496
"BGSP",704,0.40056114897966
"BGSP",591,-0.431292030779687
"BGSP",698,0.356391953594208
"BGSP",430,-1.61649877362265
"BGSP",636,-0.100023065388797
"BGSP",1065,3.05807440467103
"BGSP",548,-0.747837931042094
"BGSP",579,-0.519630421550591
"BGSP",491,-1.16744528720389
"BGSP",790,1.03365294950447
"BGSP",821,1.26186045899597
"BGSP",633,-0.122107663081523
"BGSP",613,-0.269338314366363
"BGSP",958,2.27039042029713
"BGSP",866,1.59312942438687
"BGSP",723,0.540430267700258
"BGSP",548,-0.747837931042094
"BGSP",603,-0.342953640008783
"BGSP",629,-0.151553793338491
"BGSP",776,0.930591493605084
"BGSP",564,-0.630053410014222
"BGSP",731,0.599322528214194
"BGSP",536,-0.836176321812998
"BGSP",572,-0.571161149500286
"BGSP",538,-0.821453256684514
"BGSP",714,0.47417647462208
"BGSP",718,0.503622604879048
"BGSP",530,-0.88034551719845
"BGSP",801,1.11462980771113
"BGSP",617,-0.239892184109395
"BGSP",623,-0.195722988723943
"BGSP",733,0.614045593342678
"BGSP",553,-0.711030268220884
"BGSP",1126,3.50712789108979
"BGSP",607,-0.313507509751815
"BGSP",733,0.614045593342678
"BGSP",401,-1.82998321798567
"BGSP",594,-0.409207433086961
"BGSP",565,-0.62269187744998
"BGSP",525,-0.91715318001966
"BGSP",577,-0.534353486679075
"BGSP",521,-0.946599310276628
"BGSP",502,-1.08646842899723
"BGSP",514,-0.998130038226322
"BGSP",658,0.0619306510245273
"BGSP",543,-0.784645593863304
"BGSP",706,0.415284214108144
"BGSP",656,0.0472075858960432
"BGSP",717,0.496261072314806
"BGSP",653,0.0251229882033172
"BGSP",531,-0.872983984634208
"BGSP",761,0.820168505141454
"BGSP",645,-0.0337692723106189
"BGSP",564,-0.630053410014222
"BGSP",616,-0.247253716673637
"BGSP",699,0.36375348615845
"BGSP",672,0.164992106923915
"BGSP",668,0.135545976666947
"BGSP",488,-1.18952988489661
"BGSP",738,0.650853256163888
"BGSP",752,0.753914712063276
"BGSP",664,0.106099846409979
"BGSP",544,-0.777284061299062
"BGSP",714,0.47417647462208
"BGSP",869,1.61521402207959
"BGSP",962,2.2998365505541
"BGSP",729,0.58459946308571
"BGSP",700,0.371115018722692
"BGSP",665,0.113461378974221
"BGSP",543,-0.784645593863304
"BGSP",531,-0.872983984634208
"BGSP",573,-0.563799616936044
"BGSP",474,-1.292591340796
"BGSP",712,0.459453409493596
"BGSP",592,-0.423930498215445
"BGSP",686,0.268053562823304
"BGSP",661,0.0840152487172533
"BGSP",744,0.69502245154934
"BGSP",739,0.65821478872813
"BGSP",645,-0.0337692723106189
"BGSP",609,-0.298784444623331
"BGSP",487,-1.19689141746086
"BGSP",923,2.01273678054866
"BGSP",1018,2.71208237415165
"BGSP",467,-1.3441220687457
"BGSP",875,1.65938321746504
"BGSP",441,-1.53552191541599
"BGSP",647,-0.0190462071821348
"BGSP",818,1.23977586130325
"BGSP",752,0.753914712063276
"BGSP",658,0.0619306510245273
"BGSP",538,-0.821453256684514
"BGSP",500,-1.10119149412571
"BGSP",783,0.982122221554778
"BGSP",529,-0.887707049762692
"BGSP",626,-0.173638391031217
"BGSP",563,-0.637414942578464
"BGSP",675,0.187076704616641
"BGSP",740,0.665576321292372
